Symbol,Mean_Return_Annual,Std_Annual,Sharpe_Ratio,Min_Return_Daily,Max_Return_Daily
934,0.0814052110844735,0.3460635130709005,0.23523199646821893,-0.2238705597068271,0.2959387087508996
1184,0.08133873616879343,0.35048247951323547,0.23207646864904638,-0.2744368457017603,0.3123746850421522
425,0.0813009292133387,0.4369034503019164,0.18608442931077052,-0.3709247828559881,0.3012986224429457
1308,0.0810959598954053,0.3445393826791887,0.23537500782868778,-0.320205264157341,0.2814418025916963
2328,0.0799569599720619,0.42049412453978724,0.1901500052101117,-0.4466231806016719,0.4295626596872249
317,0.07875920750010305,0.5374741814686352,0.14653579691008678,-0.4284205774045498,0.4599003146631815
1044,0.07824166596529249,0.266614098536345,0.2934640980909212,-0.1844931103074625,0.1924962630225929
303,0.07732432205693407,0.3231737915058269,0.23926544815605783,-0.2269386222827613,0.2695735538971494
883,0.0766701140614408,0.3169807612771785,0.24187623801684893,-0.2728119099723294,0.2129849292446642
1088,0.07572691853284509,0.3113500592258272,0.24322114703026004,-0.2714742622249275,0.2188791525277522
992,0.0751913883473414,0.4124666628970829,0.18229688629673055,-0.3614255466973302,0.2804225124389768
968,0.07483645613598297,0.4002798141854346,0.18696035494139118,-0.2990282488390824,0.3246935374286001
719,0.0733924113163768,0.43587863588742737,0.16837808801285586,-0.3436824085711019,0.4227922742806679
2331,0.07280284934281203,0.4898637022841163,0.1486185830943381,-0.3732042458899429,0.3500273195512169
1126,0.07272295121349462,0.49246448514152485,0.14767146344085186,-0.3591410364339257,0.4473122180436648
2678,0.07221941634667024,0.5352177495140396,0.13493464372630232,-0.4686915800743521,0.4368514219288352
2005,0.07038755294743443,0.4518131085031074,0.15578908983104534,-0.4054651081081644,0.3829922522561059
345,0.06936839885097834,0.29708623019845287,0.23349583992714984,-0.2597968689622453,0.3159382409021743
152,0.06748980111815588,0.363537575962508,0.18564738717715432,-0.3617900446055028,0.3437715391028245
316,0.06744427294144911,0.5186003673116238,0.13005056917154525,-0.4690941248628951,0.4184308979217899
1164,0.06737486585674823,0.5740207983282938,0.11737356216527754,-0.413833357778681,0.5306282510621704
212,0.0673506235878792,0.1961527284995897,0.3433580766531121,-0.1758906664636641,0.1729237943351833
776,0.06633738465286612,0.7722289448089009,0.08590377905257392,-0.8465147749908827,0.9186409092191088
2877,0.06595878328123941,0.3769740916160088,0.17496900913929642,-0.2478041131361612,0.3703737882968942
8231,0.06582061408568962,0.7220972054832415,0.09115201331050878,-0.9932517730102834,0.9815958302819217
517,0.06456340294311644,0.3525023422427217,0.18315737289104356,-0.2890777460907556,0.3495365554489396
522,0.06449162565854795,0.3609122559189664,0.1786905947384283,-0.2446675610593033,0.2775937145074401
358,0.06413845155072594,0.45811555997657144,0.1400049619663782,-0.479918086302914,0.3489256976924995
3933,0.06409107302250432,0.43999046861275165,0.14566468502051286,-0.3703121036902683,0.3670888500561914
3331,0.06349791339298777,0.35992342058566873,0.1764206210578454,-0.3614255466973302,0.321080352853629
107,0.06326048937857588,0.2935954717173188,0.215468205311711,-0.1946718772328978,0.2764895320195025
914,0.0615722239235455,0.4428762400417717,0.13902805875911986,-0.4116189736825425,0.3354108531852909
553,0.06096532091270296,0.47101575266860635,0.12943371971594433,-0.3901976359773759,0.344404851346918
1919,0.06033681363755555,0.5200279539931341,0.11602609662470603,-0.5138978228029608,0.3816138922859844
398,0.05947157491806013,0.4045018740069508,0.14702422594224665,-0.3314942443388349,0.3986946015409536
239,0.05877051577515789,0.2178514379985236,0.2697733662678701,-0.1870721595525524,0.2130932154607081
1177,0.05772425988718223,0.42171784520202726,0.1368788647289255,-0.3300066968565711,0.2893116851974735
3968,0.05771457164893343,0.35027369698817173,0.16476992747440689,-0.3469377686608741,0.213594407134356
1108,0.057663025679859134,0.5044030906513252,0.11431933457306948,-0.3704296776360175,0.5312143602906322
278,0.05750870186079295,0.22224609390011577,0.25876136156813234,-0.175677014075286,0.2462968562889266
3898,0.05703969998281011,0.43129103108910094,0.13225338778497855,-0.3297125263336045,0.3258776701898168
939,0.05670275276386787,0.25988615678441196,0.21818304393529325,-0.2040382689426893,0.2031428846075402
746,0.056586789441223216,0.4540006736655816,0.12464032043024066,-0.3483066942682157,0.420378391958882
43,0.05570168413687163,0.381447157155224,0.1460272624713905,-0.3265219057680448,0.4228568508200336
264,0.054749830189993756,0.4481627226020341,0.12216506958034368,-0.3844116989103319,0.4906229164484712
735,0.05456582108272375,0.6030148613135886,0.09048835208448973,-0.6405034470745232,0.7102416139192453
941,0.05441915712198103,0.20972184537516714,0.25948253995491843,-0.1562657661523077,0.1509325929873951
2883,0.05422746988981955,0.41861096332473,0.12954144692993516,-0.3955147772549963,0.2763071704365036
2628,0.0531819666395064,0.34444852510530016,0.1543974288269875,-0.2880813537507569,0.2787591324335877
270,0.05298977214374315,0.28238805632161923,0.1876487725224175,-0.2395734941317502,0.2451224580329849
373,0.052302625500347553,0.30395027916240275,0.17207625419683165,-0.360002734031407,0.2273252719108835
158,0.0517030266519357,0.16187020002237598,0.3194104081219927,-0.1392114331402261,0.1424203400417687
752,0.05146610155082388,0.3913191855491455,0.13151949470251642,-0.3364722366212129,0.3964152725882465
995,0.050877207635863106,0.2832114824137738,0.17964387320119732,-0.213574100298059,0.2205427696141523
56,0.049397852106166956,0.3586865989049621,0.13771869999318112,-0.4534743272945248,0.4754236967150746
291,0.04919813674943789,0.37228225778377055,0.13215278386436888,-0.294937243332953,0.3379439072326691
878,0.048102543423729674,0.32434138361851345,0.14830837461157076,-0.2774255722845918,0.2747982261791017
1038,0.04801721731770364,0.18781607094485944,0.2556608551980673,-0.177140198051957,0.1145415417322124
66,0.04692637949378705,0.1962284153693531,0.23914161160329075,-0.1473984597099716,0.1894644443063348
285,0.046176125011841825,0.5581732841400622,0.0827272216780889,-0.3825508485852885,0.4255550694985111
177,0.0460303746866161,0.22891892774053227,0.20107718981974765,-0.1665731998258154,0.1767406934323651
3808,0.04543449819481134,0.4434320962064496,0.10246100492838098,-0.4143068986896253,0.3689450365305466
3328,0.045020186870339686,0.2920119232765644,0.15417242681457594,-0.2293669204840086,0.2441969605120421
548,0.04476453244872836,0.27414656854717756,0.16328686033151965,-0.2194392197504571,0.1999252612122027
2348,0.044454726195770705,0.3217939651324595,0.13814655031666576,-0.2825669717850105,0.2411620568168878
411,0.044041415831163715,0.24006467088253072,0.18345646474867688,-0.1823215567939547,0.1917273550808309
1072,0.04367758525246402,0.46538738935314955,0.0938521031117158,-0.3628190520590255,0.3856624808119847
